phase	utc	mem_available_kb	swap_free_kb	memory_psi_full_avg10	io_psi_full_avg10	pswpin	pswpout	cpu_iowait_ticks	cpu_total_ticks	loadavg_1	loadavg_5	loadavg_15	c12_simulator_count	c12_worker_rss_kb	swap_in_mib_s	swap_out_mib_s	cpu_iowait_pct
batch_running	2026-09-09T02:27:07+00:00	132898780	212	0.0	0.0	3049637	8851802	1112752735	288632654531	577.64	524.24	502.13	8	1130907:1709216;1162513:1402452;1162534:1400164;1176172:1360252;1884819:962704;2074901:932880;2074920:481768;2465421:528384	0.006138	0.000000	0.0026
batch_running	2026-09-09T02:27:11+00:00	132932668	224	0.0	0.0	3049637	8851802	1112752736	288632854301	578.79	525.37	502.62	8	1130907:1709216;1162513:1402452;1162534:1400164;1176172:1360252;1884819:962704;2074901:932880;2074920:481768;2465421:528384	0.000000	0.000000	0.0005
batch_running	2026-09-09T02:27:11+00:00	132935152	224	0.0	0.0	3049637	8851802	1112752736	288632858218	578.79	525.37	502.62	8	1130907:1709216;1162513:1402452;1162534:1400164;1176172:1360252;1884819:962704;2074901:932880;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:27:13+00:00	132939788	228	0.0	0.0	3049637	8851802	1112752736	288632966595	578.79	525.37	502.62	8	1130907:1709216;1162513:1402452;1162534:1400164;1176172:1360252;1884819:962704;2074901:932880;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:27:15+00:00	132962988	236	0.0	0.0	3049638	8851802	1112752739	288633064554	579.77	526.46	503.09	8	1130907:1709216;1162513:1402452;1162534:1400164;1176172:1360252;1884819:962704;2074901:932880;2074920:481768;2465421:528384	0.001953	0.000000	0.0031
independent_live_monitor	2026-09-09T02:27:17+00:00	132967952	236	0.0	0.0	3049638	8851802	1112752747	288633182749	579.77	526.46	503.09	8	1130907:1709216;1162513:1402452;1162534:1400164;1176172:1360252;1884819:962704;2074901:932880;2074920:481768;2465421:528384	0.000000	0.000000	0.0068
batch_running	2026-09-09T02:27:30+00:00	130616216	20	0.0	0.0	3049644	8851863	1112752765	288633811397	587.95	530.84	504.90	8	1130907:1709216;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.001803	0.018329	0.0029
batch_running	2026-09-09T02:27:37+00:00	131947064	32	0.0	0.0	3049647	8851863	1112752766	288634198956	588.03	531.80	505.35	8	1130907:1709216;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.001674	0.000000	0.0003
batch_running	2026-09-09T02:27:41+00:00	132337724	44	0.0	0.0	3049650	8851863	1112752787	288634398150	589.95	533.14	505.92	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.002930	0.000000	0.0105
batch_running	2026-09-09T02:27:41+00:00	132347704	44	0.0	0.0	3049650	8851863	1112752787	288634402048	589.95	533.14	505.92	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:27:43+00:00	132437212	44	0.0	0.0	3049650	8851863	1112752787	288634510824	589.95	533.14	505.92	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:27:45+00:00	132504060	44	0.0	0.0	3049650	8851863	1112752787	288634608145	589.40	533.96	506.34	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
independent_live_monitor	2026-09-09T02:27:57+00:00	132889828	68	0.0	0.0	3049653	8851863	1112752798	288635213473	590.63	536.04	507.31	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000977	0.000000	0.0018
batch_running	2026-09-09T02:28:00+00:00	132717188	76	0.0	0.0	3049654	8851863	1112752806	288635356387	589.94	536.81	507.71	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.001302	0.000000	0.0056
batch_running	2026-09-09T02:28:07+00:00	132699376	80	0.0	0.0	3049660	8851863	1112752822	288635743401	589.78	537.66	508.14	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.003348	0.000000	0.0041
batch_running	2026-09-09T02:28:11+00:00	132704404	84	0.0	0.0	3049661	8851863	1112752847	288635941934	589.08	538.38	508.53	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000977	0.000000	0.0126
batch_running	2026-09-09T02:28:11+00:00	132698132	84	0.0	0.0	3049661	8851863	1112752847	288635945692	589.08	538.38	508.53	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:28:13+00:00	132738152	84	0.0	0.0	3049661	8851863	1112752848	288636054490	588.43	539.08	508.92	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0009
batch_running	2026-09-09T02:28:15+00:00	132786536	84	0.0	0.0	3049661	8851863	1112752848	288636152268	588.43	539.08	508.92	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:28:30+00:00	129539964	96	0.0	0.0	3049669	8851863	1112752903	288636900643	582.39	540.19	509.77	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.002083	0.000000	0.0073
independent_live_monitor	2026-09-09T02:28:37+00:00	131189444	100	0.0	0.0	3049670	8851863	1112752937	288637239044	556.25	535.47	508.40	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000558	0.000000	0.0100
batch_running	2026-09-09T02:28:37+00:00	130926240	100	0.0	0.0	3049670	8851863	1112752938	288637287461	556.25	535.47	508.40	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0021
batch_running	2026-09-09T02:28:41+00:00	130787564	104	0.0	0.0	3049671	8851863	1112752951	288637486961	528.60	530.08	506.81	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000977	0.000000	0.0065
batch_running	2026-09-09T02:28:41+00:00	130879488	104	0.0	0.0	3049671	8851863	1112752953	288637490774	528.60	530.08	506.81	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0525
batch_running	2026-09-09T02:28:44+00:00	130851436	108	0.0	0.0	3049671	8851863	1112752956	288637597939	496.28	523.35	504.76	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0028
batch_running	2026-09-09T02:28:45+00:00	130950448	108	0.0	0.0	3049671	8851863	1112752956	288637696322	496.28	523.35	504.76	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:29:00+00:00	131553524	116	0.0	0.0	3049672	8851863	1112752997	288638444340	396.94	500.07	497.44	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000260	0.000000	0.0055
batch_running	2026-09-09T02:29:08+00:00	132877772	128	0.0	0.0	3049675	8851863	1112753011	288638831152	368.92	492.55	495.02	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.001465	0.000000	0.0036
batch_running	2026-09-09T02:29:12+00:00	132937132	132	0.0	0.0	3049675	8851863	1112753011	288639032244	343.06	485.13	492.60	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:29:12+00:00	132934416	132	0.0	0.0	3049675	8851863	1112753011	288639035596	343.06	485.13	492.60	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:29:14+00:00	132931244	132	0.0	0.0	3049675	8851863	1112753012	288639142856	319.19	477.83	490.20	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0009
batch_running	2026-09-09T02:29:16+00:00	132934448	136	0.0	0.0	3049676	8851863	1112753014	288639240018	319.19	477.83	490.20	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.001953	0.000000	0.0021
independent_live_monitor	2026-09-09T02:29:16+00:00	132938224	136	0.0	0.0	3049676	8851863	1112753014	288639274457	319.19	477.83	490.20	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:29:30+00:00	131513068	308	0.0	0.0	3049692	8851863	1112753057	288639987641	258.67	456.67	483.08	8	1130907:1713312;1162513:1402452;1162534:1400164;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.004464	0.000000	0.0060
batch_running	2026-09-09T02:29:38+00:00	132202248	8	0.12	0.0	3049693	8851940	1112753065	288640375145	241.96	449.92	480.75	8	1130907:1713312;1162513:1402452;1162534:1404260;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000488	0.037598	0.0021
batch_running	2026-09-09T02:29:42+00:00	133122840	16	0.08	0.0	3049695	8851940	1112753085	288640576678	226.27	443.21	478.42	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.001953	0.000000	0.0099
batch_running	2026-09-09T02:29:42+00:00	133137712	16	0.08	0.0	3049695	8851940	1112753085	288640580318	226.27	443.21	478.42	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:29:44+00:00	133421160	20	0.06	0.0	3049695	8851940	1112753085	288640686333	211.75	436.60	476.09	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:29:46+00:00	135258540	20	0.05	0.0	3049695	8851940	1112753085	288640783634	211.75	436.60	476.09	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
independent_live_monitor	2026-09-09T02:29:56+00:00	136205264	24	0.01	0.0	3049696	8851940	1112753192	288641313853	186.58	423.81	471.50	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000391	0.000000	0.0202
batch_running	2026-09-09T02:30:00+00:00	134114236	28	0.0	0.0	3049697	8851940	1112753220	288641530875	203.19	423.31	471.09	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000977	0.000000	0.0129
batch_running	2026-09-09T02:30:08+00:00	132920192	36	0.0	0.0	3049705	8851940	1112753230	288641919385	233.36	425.91	471.67	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.003906	0.000000	0.0026
batch_running	2026-09-09T02:30:12+00:00	133100972	36	0.0	0.0	3049705	8851940	1112753263	288642120531	263.28	428.92	472.40	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0164
batch_running	2026-09-09T02:30:12+00:00	133104684	36	0.0	0.0	3049705	8851940	1112753263	288642124213	263.28	428.92	472.40	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:30:14+00:00	133136012	44	0.0	0.0	3049709	8851940	1112753265	288642229968	294.17	432.57	473.35	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.007812	0.000000	0.0019
batch_running	2026-09-09T02:30:16+00:00	133143780	56	0.0	0.0	3049711	8851940	1112753265	288642327487	294.17	432.57	473.35	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.003906	0.000000	0.0000
batch_running	2026-09-09T02:30:30+00:00	131155348	64	0.0	0.0	3049712	8851940	1112753272	288643075083	370.41	442.68	476.00	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000279	0.000000	0.0009
independent_live_monitor	2026-09-09T02:30:36+00:00	132716552	68	0.0	0.0	3049712	8851940	1112753274	288643347692	388.63	445.26	476.66	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0007
batch_running	2026-09-09T02:30:38+00:00	132624084	68	0.0	0.0	3049712	8851940	1112753274	288643463131	388.63	445.26	476.66	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:30:42+00:00	132871432	72	0.0	0.0	3049712	8851940	1112753275	288643664323	405.40	447.79	477.31	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0005
batch_running	2026-09-09T02:30:42+00:00	132837264	72	0.0	0.0	3049712	8851940	1112753275	288643668251	405.40	447.79	477.31	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:30:44+00:00	132844740	72	0.0	0.0	3049712	8851940	1112753275	288643773690	420.26	450.17	477.92	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:30:46+00:00	133058564	76	0.0	0.0	3049713	8851940	1112753276	288643871432	420.26	450.17	477.92	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.001953	0.000000	0.0010
batch_running	2026-09-09T02:31:01+00:00	133291488	132	0.0	0.0	3049730	8851940	1112753281	288644618467	453.93	456.16	479.43	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.004427	0.000000	0.0007
batch_running	2026-09-09T02:31:08+00:00	133273720	184	0.0	0.0	3049743	8851940	1112753283	288645007183	464.50	458.31	480.01	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.007254	0.000000	0.0005
batch_running	2026-09-09T02:31:12+00:00	133289240	204	0.0	0.0	3049748	8851940	1112753283	288645208481	472.79	460.13	480.48	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.004883	0.000000	0.0000
batch_running	2026-09-09T02:31:12+00:00	133291760	204	0.0	0.0	3049748	8851940	1112753283	288645212236	472.79	460.13	480.48	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:31:14+00:00	132936012	208	0.0	0.0	3049749	8851940	1112753283	288645317786	481.14	462.07	481.00	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.001953	0.000000	0.0000
independent_live_monitor	2026-09-09T02:31:15+00:00	132928760	212	0.0	0.0	3049750	8851940	1112753283	288645371337	481.14	462.07	481.00	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.003906	0.000000	0.0000
batch_running	2026-09-09T02:31:16+00:00	132910568	216	0.0	0.0	3049751	8851940	1112753283	288645415525	481.14	462.07	481.00	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:962704;2074901:936976;2074920:481768;2465421:528384	0.003906	0.000000	0.0000
batch_running	2026-09-09T02:31:31+00:00	131332608	4	0.0	0.0	3049778	8852021	1112753291	288646162127	503.20	467.88	482.60	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:966800;2074901:936976;2074920:481768;2465421:528384	0.007031	0.021094	0.0011
batch_running	2026-09-09T02:31:37+00:00	132626244	44	0.0	0.0	3049788	8852021	1112753293	288646496304	508.71	469.61	483.08	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:966800;2074901:936976;2074920:481768;2465421:528384	0.006510	0.000000	0.0006
batch_running	2026-09-09T02:31:37+00:00	132623036	44	0.0	0.0	3049788	8852021	1112753293	288646500316	508.71	469.61	483.08	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:966800;2074901:936976;2074920:481768;2465421:528384	0.000000	0.000000	0.0000
batch_running	2026-09-09T02:31:38+00:00	132790772	56	0.0	0.0	3049790	8852021	1112753293	288646551344	508.71	469.61	483.08	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:966800;2074901:936976;2074920:481768;2465421:528384	0.007812	0.000000	0.0000
batch_running	2026-09-09T02:31:44+00:00	133304220	92	0.0	0.0	3049798	8852021	1112753305	288646862523	518.25	472.94	484.02	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:966800;2074901:936976;2074920:481768;2465421:528384	0.005208	0.000000	0.0039
batch_running	2026-09-09T02:31:46+00:00	133312068	104	0.0	0.0	3049801	8852021	1112753308	288646959533	518.25	472.94	484.02	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:966800;2074901:936976;2074920:481768;2465421:528384	0.005859	0.000000	0.0031
independent_live_monitor	2026-09-09T02:31:55+00:00	133304808	140	0.0	0.0	3049809	8852021	1112753310	288647388230	526.48	476.18	484.95	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:966800;2074901:936976;2074920:481768;2465421:528384	0.003472	0.000000	0.0005
batch_running	2026-09-09T02:32:01+00:00	133225380	148	0.0	0.0	3049811	8852021	1112753311	288647706032	531.00	477.96	485.48	8	1130907:1713312;1162513:1402452;1162534:1408356;1176172:1368444;1884819:966800;2074901:936976;2074920:481768;2465421:528384	0.001302	0.000000	0.0003
